access-location,nanoseconds
arr[193678],1494
arr[237364],1398
arr[241292],1410
arr[13535],1410
arr[164101],1440
arr[156386],1338
arr[248686],1344
arr[15485],1446
arr[111086],1410
arr[75335],1464
arr[129927],1410
arr[46402],1416
arr[205094],1278
arr[169973],1458
arr[223462],1434
arr[64115],1416
arr[203356],1488
arr[44773],1434
arr[151581],1434
arr[193829],1452
arr[87237],1404
arr[17375],1410
arr[218375],1356
arr[82829],1446
arr[83291],1470
arr[186128],1314
arr[52846],1464
arr[155226],1410
arr[170464],1416
arr[49760],1392
arr[65257],1680
arr[130494],1638
arr[53476],1440
arr[72901],1428
arr[160381],1284
arr[217577],1464
arr[245639],1440
arr[159067],1404
arr[249414],1326
arr[123077],1446
arr[754],1458
arr[129341],1404
arr[169479],1392
arr[222201],1506
arr[65667],1410
arr[159293],1386
arr[36316],1452
arr[19023],1434
arr[204066],1398
arr[187897],1440
arr[212853],1464
arr[57655],1452
arr[221624],1482
arr[197580],1392
arr[140485],1428
arr[54915],1368
arr[150061],1428
arr[193331],1380
arr[226493],1410
arr[86877],1452
arr[9444],1440
arr[58102],1410
arr[217371],1416
arr[79272],1434
arr[131003],1428
arr[127752],1494
arr[63202],1668
arr[142995],1410
arr[36819],1422
arr[62616],1422
arr[16072],1434
arr[53925],1422
arr[191958],1416
arr[201904],1398
arr[26126],1458
arr[7625],1404
arr[127549],1422
arr[62443],1380
arr[26648],1458
arr[97968],1470
arr[16692],1410
arr[5853],1434
arr[155623],1440
arr[238317],1404
arr[219786],1296
arr[62460],1398
arr[59584],1440
arr[136199],1554
arr[22144],1404
arr[36078],1290
arr[223076],1410
arr[47940],1404
arr[110532],1416
arr[190447],1326
arr[127212],1422
arr[241536],1440
arr[68199],1368
arr[190414],1272
arr[150883],1410
arr[121370],1422
arr[3031],1260
arr[183307],1458
arr[191647],1416
arr[211341],1452
arr[151563],1404
arr[217774],1434
arr[218966],1428
arr[29113],1398
arr[46569],1332
arr[11966],1404
arr[127081],1452
arr[79613],1398
arr[34172],1452
arr[49056],1266
arr[67930],1446
arr[20310],1374
arr[111517],1350
arr[127515],1422
arr[156509],1572
arr[150013],1398
arr[179945],1464
arr[129585],1422
arr[197953],1368
arr[40477],1410
arr[86384],1314
arr[91517],1416
arr[48365],1344
arr[154583],1434
arr[31932],1422
arr[215600],1422
arr[42305],1476
arr[51315],1434
arr[148908],1434
arr[304],1410
arr[29008],1446
arr[66823],1488
arr[234430],1428
arr[247974],1398
arr[95936],1434
arr[30999],1446
arr[26292],1464
arr[239369],1446
arr[126965],1404
arr[76816],1782
arr[38426],1668
arr[194895],1488
arr[97126],1434
arr[166295],1404
arr[88762],1704
arr[19987],1452
arr[66308],1422
arr[35059],1404
arr[149572],1452
arr[30613],1404
arr[91889],1434
arr[235956],1428
arr[122130],1422
arr[156606],1488
arr[156891],1392
arr[170414],1392
arr[122207],1416
arr[215548],1416
arr[238081],1734
arr[37467],1410
arr[215853],1386
arr[17089],1320
arr[104290],1440
arr[200283],1428
arr[31415],1308
arr[216579],1458
arr[247635],1392
arr[74060],1458
arr[205948],1446
arr[124600],1482
arr[150876],1452
arr[10726],1440
arr[85847],1440
arr[14355],1410
arr[193373],1458
arr[190962],1650
arr[34342],1392
arr[26033],1404
arr[242373],1446
arr[200267],1362
arr[72998],1410
arr[84262],1434
arr[202575],1410
arr[195129],1434
arr[240869],1398
arr[125819],1392
arr[131895],1476
arr[129428],1404
arr[91367],1296
arr[119977],1584
arr[166895],1344
arr[73572],1416
arr[153418],1422
arr[37537],1488
arr[40208],1398
arr[184834],1302
arr[4116],1422
arr[37843],1536
arr[25246],1440
arr[226417],1482
arr[178795],1434
arr[176122],1290
arr[3495],1428
arr[30994],1398
arr[206829],1404
arr[213221],1392
arr[238308],1386
arr[7524],1404
arr[239254],1422
arr[230682],1398
arr[207791],1386
arr[78605],1434
arr[64944],1410
arr[160366],1404
arr[23734],1284
arr[72165],1338
arr[36185],1416
arr[171981],1440
arr[217945],1398
arr[143905],1422
arr[41958],1446
arr[151192],1410
arr[217477],1410
arr[211729],1410
arr[188730],1416
arr[24037],1392
arr[162915],1398
arr[209198],1356
arr[61880],1380
arr[188161],1434
arr[201967],1662
arr[7027],1374
arr[130635],1332
arr[205463],1428
arr[54374],1410
arr[87465],1344
arr[185036],1434
arr[42682],1320
arr[94989],1428
arr[190642],1434
arr[23364],1398
arr[69132],1446
arr[19247],1416
arr[104661],1434
arr[245850],1470
arr[42981],1410
arr[176826],1440
arr[48388],1428
arr[231315],1422
arr[161124],1404
arr[192293],1398
arr[23273],1368
arr[62316],1452
arr[176122],1272
arr[235002],1686
arr[1046],1416
arr[200160],1302
arr[147917],1464
arr[226597],1500
arr[28392],1452
arr[102430],1518
arr[178564],1416
arr[35420],1290
arr[233066],1398
arr[150379],1458
arr[106146],1302
arr[86883],1344
arr[85415],1440
arr[148828],1374
arr[181872],1440
arr[42410],2052
arr[172193],1668
arr[17356],1536
arr[61657],1326
arr[26854],1446
arr[13206],1440
arr[120991],1578
arr[220032],1422
arr[61594],1386
arr[102306],1440
arr[131156],1428
arr[20239],1440
arr[141931],1416
arr[193473],1452
arr[196362],1440
arr[126934],1434
arr[210871],1326
arr[146522],1446
arr[41203],1422
arr[203820],1422
arr[191266],1332
arr[159986],1368
arr[132385],1308
arr[243038],1338
arr[143052],1392
arr[49116],1422
arr[99184],1410
arr[229935],1458
arr[150884],1296
arr[248013],1404
arr[178159],1374
arr[193294],1446
arr[170206],1476
arr[195515],1374
arr[4951],1416
arr[213412],1386
arr[225073],1446
arr[142294],1428
arr[183444],1434
arr[36668],1584
arr[244600],1410
arr[80953],1596
arr[56907],1482
arr[136532],1458
arr[40778],1314
arr[19621],1404
arr[29818],1476
arr[1649],1422
arr[182495],1506
arr[87373],1392
arr[205470],1314
arr[123762],1428
arr[247359],1434
arr[104207],1422
arr[116800],1422
arr[156763],1482
arr[169675],1416
arr[232337],1386
arr[153050],1452
arr[70559],1446
arr[230350],1416
arr[97561],1410
arr[30205],1392
arr[166908],1422
arr[59428],1404
arr[51509],1434
arr[130320],1386
arr[34502],1650
arr[193803],1398
arr[80116],1446
arr[87522],1434
arr[188404],1422
arr[177421],1338
arr[160781],1434
arr[91288],1416
arr[218199],1326
arr[180403],1326
arr[121106],1422
arr[236201],1410
arr[112898],1428
arr[224831],1446
arr[208023],1464
arr[3012],1410
arr[238543],1434
arr[78582],1416
arr[136165],1470
arr[145306],1446
arr[248257],1428
arr[118502],1416
arr[48357],1344
arr[85169],1446
arr[115204],1314
arr[145918],1386
arr[115374],1374
arr[32112],1428
arr[205347],1428
arr[166883],1446
arr[178784],1452
arr[6201],1698
arr[110687],1446
arr[25252],1344
arr[93723],1416
arr[65443],1398
arr[219026],1410
arr[4504],1458
arr[156731],1470
arr[187225],1380
arr[184907],1428
arr[44189],1416
arr[189778],1422
arr[64158],1494
arr[19020],1308
arr[147801],1440
arr[83522],1296
arr[7563],1410
arr[242735],1422
arr[219687],1392
arr[169222],1686
arr[240993],1422
arr[104541],1452
arr[217579],1302
arr[76162],1404
arr[219745],1434
arr[129849],1488
arr[207888],1398
arr[18209],1398
arr[101548],1464
arr[124772],1422
arr[213345],1464
arr[107749],1506
arr[1811],1386
arr[238598],1398
arr[217824],1428
arr[67254],1410
arr[207624],1446
arr[222329],1446
arr[240337],1392
arr[161201],1422
arr[173588],1404
arr[34526],1398
arr[100980],1386
arr[4098],1296
arr[69898],1494
arr[15133],1284
arr[87621],1470
arr[77462],1446
arr[7869],1380
arr[73660],1440
arr[246684],1368
arr[15214],1398
arr[178202],1410
arr[230615],1446
arr[107728],1344
arr[164299],1542
arr[126816],1374
arr[65616],1698
arr[182509],1344
arr[228365],1392
arr[206740],1296
arr[162206],1398
arr[102466],1506
arr[208551],1464
arr[150804],1392
arr[70291],1380
arr[25805],1416
arr[124780],1368
arr[58972],1440
arr[32494],1422
arr[52334],1368
arr[248912],1320
arr[67020],1398
arr[153314],1398
arr[3011],1320
arr[136919],1446
arr[184799],1434
arr[106984],1410
arr[230733],1290
arr[192668],1440
arr[196996],1506
arr[227417],1422
arr[207882],1404
arr[125198],1428
arr[224384],1386
arr[81962],1434
arr[55850],1404
arr[101200],1398
arr[147579],1302
arr[4711],1314
arr[95917],1428
arr[104319],1662
arr[166917],1266
arr[214736],1392
arr[79223],1398
arr[84074],1446
arr[51379],1362
arr[121380],1446
arr[208854],1332
arr[110351],1416
arr[153875],1434
arr[11188],1386
arr[109263],1602
arr[220895],1386
arr[180854],1428
arr[128626],1392
arr[124166],1422
arr[115654],1386
arr[235610],1446
arr[104899],1470
arr[74674],1452
arr[182607],1434
arr[98668],1428
arr[48909],1398
arr[74157],1500
arr[73052],1458
arr[130871],1638
arr[146359],1434
arr[190605],1476
arr[44802],1524
arr[151070],1422
arr[52874],1422
arr[149122],1422
arr[84340],1374
arr[17610],1446
arr[228345],1404
arr[168414],1392
arr[85341],1620
arr[116077],1410
arr[143620],1410
arr[195692],1392
arr[19952],1434
arr[171161],1386
arr[71308],1386
arr[240848],1416
arr[118367],1398
arr[199934],1440
arr[131366],1524
arr[373],1416
arr[201897],1446
arr[236266],1434
arr[75048],1614
arr[150856],1380
arr[84934],1416
arr[123957],1302
arr[241365],1338
arr[174339],1464
arr[21180],1428
arr[137725],1494
arr[114944],1452
arr[65983],1470
arr[55147],1380
arr[184170],1446
arr[231457],1290
arr[139487],1434
arr[218133],1392
arr[209802],1386
arr[74253],1410
arr[53474],1386
arr[92231],1464
arr[234226],1428
arr[249167],1422
arr[112184],1374
arr[171739],1404
arr[86827],1422
arr[119384],1440
arr[40106],1440
arr[53113],1398
arr[750],1404
arr[40480],1278
arr[5010],1596
arr[237016],1398
arr[115528],1446
arr[172218],1380
arr[88303],1434
arr[5837],1386
arr[163584],1464
arr[12642],1428
arr[27017],1386
arr[67661],1392
arr[143938],1410
arr[109352],1488
arr[122808],1386
arr[78108],1332
arr[90809],1440
arr[28648],1500
arr[46241],1458
arr[66963],1404
arr[119253],1434
arr[116068],1386
arr[159195],1446
arr[103479],1428
arr[131587],1446
arr[21379],1446
arr[25218],1422
arr[218414],1326
arr[140763],1452
arr[81677],1386
arr[21527],1302
arr[141513],1398
arr[122157],1416
arr[42890],1428
arr[144882],1428
arr[4037],1350
arr[215108],1428
arr[233185],1428
arr[26226],1392
arr[145044],1434
arr[245827],1302
arr[69595],1398
arr[212705],1416
arr[139765],1278
arr[178948],1434
arr[85514],1398
arr[234225],1272
arr[19757],1476
arr[130514],1398
arr[46819],1440
arr[86721],1446
arr[249767],1428
arr[162887],1404
arr[245916],1404
arr[119599],1446
arr[44474],1416
arr[33647],1392
arr[144817],1380
arr[29240],1314
arr[174410],1518
arr[226494],1446
arr[67119],1464
arr[82275],1446
arr[115003],1482
arr[110009],1464
arr[243509],1398
arr[135392],1476
arr[91470],1422
arr[226694],1404
arr[161618],1410
arr[236514],1410
arr[238873],1428
arr[231214],1422
arr[199220],1332
arr[144990],1428
arr[160162],1416
arr[51086],1416
arr[129216],1296
arr[196271],1422
arr[181600],1428
arr[192387],1416
arr[32992],1392
arr[181367],1386
arr[105274],1452
arr[45260],1386
arr[67318],1386
arr[166100],1458
arr[78907],1416
arr[212136],1554
arr[211692],1392
arr[19669],1416
arr[204982],1410
arr[28811],1422
arr[118297],1404
arr[86338],1422
arr[155173],1416
arr[111806],1422
arr[221730],1380
arr[246643],1452
arr[104853],1386
arr[133349],1410
arr[249509],1416
arr[110078],1392
arr[114563],1428
arr[198729],1392
arr[5069],1398
arr[41077],1446
arr[16167],1398
arr[150637],1446
arr[237348],1440
arr[197767],1434
arr[93024],1380
arr[36693],1374
arr[145487],1416
arr[214650],1374
arr[81953],1470
arr[212805],1566
arr[147102],1440
arr[177213],1320
arr[191293],1434
arr[108794],1446
arr[213234],1344
arr[162628],1302
arr[153957],1404
arr[97883],1344
arr[248966],1422
arr[75482],1356
arr[209690],1428
arr[237048],1416
arr[72125],1416
arr[80895],1440
arr[120397],1386
arr[87987],1458
arr[190973],1410
arr[1312],1392
arr[53068],1698
arr[212394],1440
arr[42389],1464
arr[69236],1428
arr[113031],1386
arr[46090],1452
arr[33355],1434
arr[222407],1422
arr[82783],1464
arr[195194],1386
arr[187057],1422
arr[181088],1428
arr[174352],1344
arr[100511],1428
arr[108301],1440
arr[115645],1416
arr[225657],1476
arr[71536],1404
arr[44625],1410
arr[129615],1410
arr[169419],1410
arr[43591],1392
arr[205097],1434
arr[145461],1392
arr[30640],1434
arr[43575],1470
arr[242708],1428
arr[167389],1554
arr[147914],1452
arr[200034],1398
arr[185054],1434
arr[200982],1410
arr[162428],1368
arr[243795],1410
arr[36570],1464
arr[41812],1428
arr[39885],1380
arr[69926],1440
arr[14219],1674
arr[122668],1350
arr[15120],1446
arr[217629],1416
arr[70109],1452
arr[189472],1410
arr[68140],1554
arr[178410],1392
arr[71470],1404
arr[43798],1350
arr[16298],1392
arr[116095],1356
arr[189765],1446
arr[202070],1398
arr[176039],1296
arr[161214],1404
arr[113883],1542
arr[206679],1548
arr[221141],1452
arr[122944],1302
arr[140420],1434
arr[119055],1464
arr[72978],1404
arr[75474],1422
arr[86390],1332
arr[1758],1464
arr[69270],1404
arr[122960],1416
arr[43570],1578
arr[109155],1458
arr[192886],1320
arr[57790],1338
arr[248176],1470
arr[224359],1392
arr[25419],1452
arr[68285],1380
arr[180183],1338
arr[109911],1362
arr[13047],1422
arr[1653],1314
arr[153709],1386
arr[45698],1392
arr[117749],1392
arr[109826],1416
arr[247768],1446
arr[43788],1314
arr[21041],1374
arr[128003],1350
arr[16819],1404
arr[8534],1452
arr[947],1404
arr[173591],1332
arr[127590],1434
arr[90277],1368
arr[249066],1284
arr[230332],1416
arr[92036],1476
arr[68336],1554
arr[103292],1512
arr[151958],1410
arr[193843],1482
arr[62531],1488
arr[209748],1416
arr[208371],1428
arr[36890],1398
arr[1519],1398
arr[43008],1434
arr[233425],1440
arr[111431],1398
arr[56056],1368
arr[235079],1434
arr[31492],1368
arr[101754],1434
arr[119180],1302
arr[157671],1434
arr[115874],1566
arr[179320],1422
arr[178712],1392
arr[10229],1416
arr[212491],1428
arr[203598],1464
arr[27529],1452
arr[136082],1440
arr[97540],1422
arr[117806],1458
arr[135148],1428
arr[77872],1374
arr[226194],1404
arr[219836],1434
arr[181165],1434
arr[128153],1428
arr[163680],1422
arr[10048],1440
arr[87901],1386
arr[138403],1398
arr[63290],1416
arr[105773],1404
arr[181412],1416
arr[46715],1434
arr[233556],1374
arr[3820],1812
arr[48146],1392
arr[31400],1446
arr[105574],1320
arr[167326],1470
arr[189071],1380
arr[237800],1398
arr[112998],1440
arr[134135],1392
arr[14381],1416
arr[75489],1302
arr[87734],1530
arr[41910],1452
arr[211572],1404
arr[185274],1548
arr[159717],1506
arr[96720],1380
arr[13147],1416
arr[135911],1446
arr[66557],1416
arr[210664],1416
arr[30416],1404
arr[246589],1440
arr[237064],1416
arr[118318],1404
arr[134992],1392
arr[50354],1440
arr[240443],1488
arr[82756],1410
arr[113421],1440
arr[223999],1704
arr[86576],1392
arr[161568],1422
arr[21751],1428
arr[208502],1314
arr[95246],1422
arr[210823],1392
arr[196302],1416
arr[208245],1422
arr[94958],1434
arr[227036],1440
arr[33734],1470
arr[182692],1392
arr[18946],1416
arr[245306],1410
arr[134319],1374
arr[195015],1440
arr[108379],1332
arr[163818],1434
arr[97279],1374
arr[174936],1428
arr[140834],1446
arr[127695],1416
arr[187877],1404
arr[127898],1392
arr[12365],1386
arr[89221],1278
arr[194604],1452
arr[2808],1422
arr[171978],1398
arr[58025],1392
arr[243159],1416
arr[8554],1278
arr[235945],1572
arr[14911],1398
arr[217057],1464
arr[81192],1428
arr[225734],1374
arr[179711],1428
arr[39437],1434
arr[87044],1392
arr[156747],1680
arr[73171],1434
arr[36089],1326
arr[175694],1380
arr[84830],1344
arr[170408],1416
arr[137061],1524
arr[193209],1422
arr[84226],1380
arr[234340],1314
arr[134497],1524
arr[241412],1506
arr[112036],1392
arr[72374],1452
arr[119310],1458
arr[124401],1458
arr[177947],1446
arr[63914],1416
arr[143562],1440
arr[99925],1512
arr[138291],1482
arr[136721],1458
arr[108480],1446
arr[124237],1416
arr[167984],1344
arr[75537],1386
arr[205429],1434
arr[143718],1404
arr[21600],1722
arr[11218],1434
arr[247115],1446
arr[178348],1410
arr[100741],1446
arr[33204],1374
arr[120394],1440
arr[185571],1440
arr[203612],1446
arr[7455],1410
arr[145132],1410
arr[54190],1422
arr[241796],1428
arr[29629],1422
arr[45602],1578
arr[103832],1446
arr[118355],1314
arr[181264],1440
arr[244585],1434
arr[46303],1404
arr[11530],1452
arr[138147],1566
arr[162580],1566
arr[149821],1458
arr[41221],1422
arr[21060],1410
arr[40410],1392
arr[209205],1554
arr[112949],1320
arr[12191],1632
arr[119276],1434
arr[134550],1392
arr[23409],1458
arr[116391],1446
arr[79250],1356
arr[140503],1374
arr[165947],1470
arr[199644],1416
arr[92426],1476
arr[119559],1392
arr[207099],1392
arr[237559],1416
arr[190101],1314
arr[215247],1392
arr[33540],1278
arr[2055],1380
arr[69079],1398
arr[168248],1392
arr[183319],1404
arr[80017],1434
arr[214551],1410
arr[211201],1446
arr[218164],1278
arr[127131],1482
arr[127374],1422
arr[25737],1440
arr[164544],1386
arr[167785],1386
arr[234943],1374
arr[27493],1404
arr[179976],1428
arr[120571],1326
arr[178395],1398
arr[219738],1404
arr[3314],1386
arr[7645],1428
arr[110241],1452
arr[169261],1398
arr[223641],1422
arr[219019],1290
arr[55172],1440
arr[180741],1392
arr[206578],1368
arr[245273],1422
arr[162340],1446
arr[6471],1362
arr[13680],1416
arr[231420],1410
arr[174719],1446
arr[213351],1386
arr[77789],1572
arr[155622],1290
arr[174552],1392
arr[62305],1410
arr[32753],1416
arr[51926],1572
arr[88043],1662
arr[213649],1482
arr[219711],1470
arr[89338],1416
arr[7495],1560
arr[166040],1428
arr[209909],1344
arr[202242],1392
arr[152130],1608
arr[213223],1362
arr[209888],1398
arr[12371],1302
arr[132484],1512
arr[199881],1386
arr[247742],1446
arr[187656],1608
arr[146974],1404
arr[204321],1380
arr[199281],1398
arr[59315],1440
arr[210792],1386
arr[212961],1380
arr[57087],1422
arr[135511],1404
arr[176312],1410
arr[134876],1428
arr[41133],1422
arr[117216],1422
arr[197181],1428
arr[90238],1416
arr[169142],1422
arr[51576],1434
arr[70240],1440
arr[138854],1434
arr[140914],1464
arr[77735],1428
arr[71246],1416
arr[100823],1512
arr[29977],1452
arr[223376],1422
arr[80398],1410
arr[6217],1392
arr[2099],1410
arr[229234],1386
arr[206099],1398
arr[249841],1470
arr[183242],1428
arr[103073],1410
arr[220514],1368
arr[132523],1428
arr[162388],1440
arr[181306],1428
arr[111836],1428
arr[219475],1380
arr[83169],1584
arr[54500],1404
arr[120703],1620
arr[140654],1428
arr[171716],1380
arr[67885],1434
arr[247245],1446
arr[90859],1518
arr[119461],1452
arr[67485],1422
arr[246065],1440
arr[26728],1434
arr[145220],1404
arr[67311],1350
arr[127551],1410
arr[191549],1380
arr[57039],1446
arr[224302],1464
arr[197767],1278
arr[59138],1284
arr[203536],1392
arr[170218],1428
arr[75331],1314
arr[136779],1416
arr[39643],1314
arr[45846],1380
arr[35654],1404
arr[218384],1266
arr[243504],1476
arr[147491],1284
arr[187859],1434
arr[76674],1416
arr[201991],1404
arr[74915],1572
arr[233680],1398
arr[123708],1410
arr[142800],1470
arr[230925],1440
arr[230919],1416
arr[28613],1410
arr[64762],1368
arr[226984],1362
arr[55341],1422
arr[209982],1398
arr[60647],1410
arr[199245],1266
arr[167884],1380
arr[117686],1416
arr[189899],1314
arr[132003],1422
arr[193176],1428
arr[159787],1518
arr[52221],1422
arr[18507],1446
arr[62918],1392
arr[91864],1422
arr[80705],1428
arr[98573],1482
arr[60248],1374
arr[74210],1572
arr[12416],1494
arr[14460],1428
arr[167236],1374
arr[230759],1332
arr[89375],1506
arr[150916],1374
arr[120819],1428
arr[248527],1362
arr[148194],1446
arr[101738],1398
arr[43492],1422
arr[212956],1326
arr[95074],1428
arr[98834],1452
arr[189291],1386
arr[155721],1440
arr[64431],1446
arr[107175],1404
arr[39759],1428
arr[4330],1404
arr[239178],1446
arr[232935],1452
arr[164117],1380
arr[57751],1710
arr[17795],1434
arr[227036],1302
arr[149615],1404
arr[98500],1428
arr[91961],1404
arr[226216],1464
arr[172710],1302
arr[104377],1428
arr[240676],1404
arr[106298],1440
arr[101488],1392
arr[96403],1422
arr[7215],1506
arr[222308],1494
arr[111282],1446
arr[155409],1422
arr[90398],1434
arr[154774],1410
arr[134717],1362
arr[185473],1440
arr[19960],1344
arr[74008],1446
arr[107546],1434
arr[84391],1410
arr[197535],1374
arr[147306],1320
arr[105073],1440
